city_id,country,state,city,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52
1648,Italy,Emilia-Romagna,Parma,18,11,5,1,3,4,10,2,1,1,10,2,1,1149,706,265,646,517,325,25,509,132,NA,14,95,35,101,151,27967,1,35,29,NA,NA,NA,NA,NA,NA,NA,21,38,19,NA,67,9,1,5,625,NA,58,6,NA
2077,South Africa,Gauteng,Springs,7,5,4,1,1,NA,3,NA,NA,2,6,1,NA,694,596,151,633,501,84,44,352,157,7,NA,34,30,61,70,13909,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,2,NA
2472,Chile,Bío Bío Region,Chillán,8,4,1,NA,2,1,3,1,NA,NA,4,1,NA,525,309,57,304,254,82,16,250,71,6,4,40,26,51,54,13907,1,34,16,4,9,3,3,4,1,1,8,17,6,43,30,4,2,1,677,NA,28,4,33
724,Hungary,Csongrád,Szeged,6,5,2,NA,1,2,3,NA,NA,NA,3,1,NA,458,356,120,258,229,NA,9,325,NA,8,NA,55,28,62,NA,18414,1,23,13,NA,NA,3,2,NA,1,1,5,15,8,27,24,3,1,1,474,NA,25,3,34
2387,Germany,Rhineland-Palatinate,Ludwigshafen Am Rhein,NA,NA,5,1,2,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,1051,922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,58,NA,NA,NA,NA,2,2,NA,NA,NA,28,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
1258,Brazil,State Of Bahia,Jequié,4,6,1,NA,1,NA,3,1,1,1,6,1,NA,264,193,217,265,185,54,10,320,110,6,2,36,47,59,49,16708,1,32,NA,4,6,3,2,3,1,NA,8,13,9,28,34,3,2,1,765,NA,22,2,29
2035,Puerto Rico,Ponce,Ponce,41,31,12,5,15,12,19,12,9,8,55,4,4,5132,2646,883,2970,1767,501,156,1232,518,27,49,177,155,409,373,109077,NA,216,292,17,40,25,13,17,12,8,56,146,58,276,256,32,12,8,2306,NA,152,37,192
511,United Kingdom Of Great Britain And Northern Ireland,England,Southend On Sea,51,21,15,3,9,6,18,6,3,6,27,6,3,NA,3336,NA,NA,NA,NA,87,1440,477,21,39,189,123,225,204,88785,3,318,63,12,39,9,3,9,6,6,42,117,99,351,234,36,9,15,1194,NA,141,NA,303
2250,Chile,Arica Y Parinacota Region,Arica,14,6,2,1,3,1,5,1,NA,1,4,1,NA,921,463,75,347,209,37,20,246,121,9,7,34,21,50,65,11573,1,45,6,5,10,8,3,3,1,2,7,28,9,16,50,7,4,2,713,NA,33,4,32
2474,Russian Federation,Primorsky Krai,Nakhodka,NA,NA,NA,1,NA,1,6,1,NA,NA,NA,2,NA,NA,NA,50,NA,NA,NA,19,319,NA,NA,NA,56,NA,28,35,NA,NA,22,NA,11,14,3,NA,2,1,NA,6,38,8,NA,63,NA,3,1,NA,NA,NA,2,12
350,Venezuela (Bolivarian Republic Of),Guárico,Calabozo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,Germany,Lower Saxony,Oldenburg,18,8,4,1,4,2,NA,2,2,NA,8,2,NA,1226,NA,161,NA,NA,NA,NA,210,NA,NA,NA,101,33,109,120,32126,1,65,12,NA,NA,NA,3,3,2,1,NA,45,22,NA,60,8,4,NA,NA,NA,50,NA,46
2790,United States Of America,Oregon,Eugene,36,20,10,2,8,8,20,6,2,10,38,4,4,4378,3522,368,2994,2356,190,108,530,172,42,54,110,78,206,308,45126,NA,104,70,22,NA,14,8,12,12,4,48,102,48,600,184,22,10,12,854,NA,120,18,332
2319,Poland,Subcarpathian Voivodeship,Rzeszów,10,6,2,NA,2,1,3,NA,NA,NA,7,1,NA,808,628,NA,573,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,18354,1,25,7,NA,NA,NA,NA,NA,1,NA,8,NA,NA,NA,NA,NA,2,2,NA,NA,30,NA,NA
2580,Brazil,State Of São Paulo,Pindamonhangaba,4,5,1,NA,1,NA,3,1,NA,NA,5,1,NA,374,221,33,258,291,NA,15,NA,82,3,2,31,51,48,NA,15254,NA,34,9,3,4,3,NA,NA,NA,NA,4,12,8,NA,17,3,1,1,NA,NA,18,NA,37
211,Hungary,Baranya,Pécs,6,5,2,NA,3,1,4,1,NA,NA,4,1,NA,487,343,100,473,216,86,10,NA,NA,8,NA,59,25,NA,57,21711,1,19,11,NA,NA,2,NA,NA,1,1,5,17,8,NA,23,3,NA,1,937,NA,20,NA,22
2015,Ecuador,Los Rios,Quevedo,9,5,2,1,1,1,3,1,1,2,11,2,NA,448,300,53,300,200,44,25,487,124,5,5,38,24,99,51,NA,1,NA,NA,9,15,2,2,2,1,NA,6,11,12,NA,33,13,4,1,384,NA,47,2,24
591,Ecuador,Chimborazo Province,Riobamba,5,4,2,NA,1,1,3,1,NA,1,8,1,NA,548,314,46,301,206,30,28,573,281,8,9,49,44,122,71,18358,NA,26,NA,10,14,8,4,4,1,1,7,18,10,50,23,4,3,2,NA,NA,31,4,30
1390,Oman,Dhofar Governorate,Salalah,18,6,2,1,1,NA,NA,2,NA,3,18,1,NA,788,644,70,634,266,33,60,334,75,6,15,49,52,78,65,20872,NA,36,8,6,12,5,6,4,NA,5,6,20,18,26,54,20,4,7,665,NA,33,5,39
1453,Germany,Lower Saxony,Osnabrück,NA,NA,NA,1,3,NA,7,2,2,NA,NA,NA,1,994,NA,NA,700,503,NA,28,NA,140,7,14,NA,58,106,NA,NA,1,54,21,9,NA,NA,NA,2,1,1,NA,28,NA,NA,NA,9,3,4,NA,NA,47,NA,NA
1595,Italy,Tuscany,Livorno,30,18,10,2,8,4,22,4,2,2,16,4,2,2764,1716,360,1680,1120,408,52,1044,224,12,24,180,100,206,276,56664,4,70,50,28,26,16,6,6,4,4,40,72,36,152,146,14,2,10,1218,NA,128,12,202
770,Nicaragua,León,León,14,7,1,NA,2,NA,1,NA,NA,NA,NA,1,NA,212,139,37,NA,NA,NA,64,466,NA,NA,NA,43,13,26,30,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,NA,NA,NA,NA,18,1,NA
1770,Spain,Castile And León,Salamanca,72,36,16,4,8,8,32,4,4,4,36,4,NA,4348,2892,488,3116,1984,252,148,1460,480,28,48,340,128,352,408,118624,4,84,48,24,28,24,12,12,4,8,56,116,56,172,148,32,8,16,2056,NA,176,24,288
541,France,Auvergne-Rhône-Alpes,Grenoble,72,40,32,4,12,12,36,8,4,8,28,8,4,5576,4412,484,3784,2828,372,124,1556,396,48,64,420,160,412,476,116000,4,272,68,20,NA,32,12,16,4,8,88,152,96,212,308,36,16,32,2156,NA,204,36,128
1209,China,Yunnan,Lijiang,3,3,2,2,1,NA,1,NA,1,NA,5,1,NA,249,170,111,209,139,NA,9,418,NA,NA,2,62,41,48,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,27,NA,NA,NA,NA,NA,NA,NA,27,2,NA
681,Malaysia,Kedah,Alor Setar,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,337,49,6,NA,35,NA,66,176,28929,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,5,NA,29,NA,NA,NA,NA,NA,NA,NA,16
502,Italy,Apulia,Foggia,15,8,5,1,3,1,8,1,1,1,10,2,1,671,453,81,601,486,87,29,NA,NA,NA,NA,NA,19,89,86,32710,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,Romania,Sibiu,Sibiu,24,15,6,3,6,3,9,NA,NA,NA,15,3,NA,1272,900,282,1017,753,225,24,1128,378,30,21,135,114,231,273,62787,3,84,15,21,18,12,6,9,3,6,15,54,24,63,84,15,6,3,1518,NA,78,12,84
2530,Brazil,State Of Santa Catarina,Palhoça,28,24,8,4,8,4,20,4,NA,4,32,4,NA,4440,2924,756,2576,1560,500,80,1688,600,20,20,232,196,340,272,103964,4,200,32,16,60,24,8,16,4,4,44,108,52,196,156,20,8,8,2872,NA,128,8,260
727,Thailand,Maha Sarakham,Maha Sarakham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,United States Of America,Massachusetts,Springfield,89,42,13,4,15,16,31,12,4,11,60,8,4,7972,6510,820,5451,4058,520,243,1173,516,43,94,220,243,362,425,103728,NA,232,67,30,69,28,11,19,13,7,86,247,101,459,361,44,12,20,1128,NA,165,51,902
249,Argentina,San Luis Province,Ciudad De San Luis,29,12,3,1,1,NA,2,1,NA,NA,4,1,NA,670,386,29,268,141,12,7,188,89,6,1,77,43,103,174,2987,NA,47,NA,2,3,2,1,2,1,1,6,6,4,20,18,7,2,1,177,NA,13,2,10
2650,Dominican Republic,La Romana Province,La Romana,NA,NA,2,NA,1,1,3,2,1,1,16,1,NA,369,781,134,296,230,59,20,386,106,5,3,29,36,77,54,7518,1,52,44,7,5,6,3,3,1,2,10,8,6,16,58,5,1,2,584,NA,25,3,18
2141,Philippines,Calabarzon,Tanauan,5,3,1,1,1,NA,1,NA,1,NA,NA,NA,NA,441,238,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
625,Germany,North Rhine-Westphalia,Neuss,51,30,18,3,12,6,12,6,6,3,27,6,3,5721,4629,657,3930,2763,423,105,1512,654,18,57,309,183,303,483,86655,6,183,69,15,27,9,9,9,3,3,63,120,96,375,177,36,12,12,1737,NA,159,24,183
2156,Guatemala,Quetzaltenango Department,Quetzaltenango,7,6,2,1,3,3,8,2,1,2,11,1,NA,416,300,53,365,172,47,40,437,NA,NA,3,52,NA,102,NA,18345,2,11,NA,NA,NA,NA,NA,NA,2,NA,5,13,8,NA,28,NA,3,NA,NA,NA,38,NA,25
2479,Germany,Baden-Württemberg,Heidelberg,14,9,4,1,4,3,NA,2,NA,1,8,1,2,1535,1179,494,936,705,251,24,NA,128,5,19,81,42,109,NA,26621,1,65,NA,NA,NA,NA,NA,2,1,2,19,44,26,NA,59,NA,4,4,NA,NA,56,NA,NA
661,United States Of America,Colorado,Fort Collins,54,27,21,3,18,15,27,9,3,9,45,9,6,7170,4980,453,4881,3741,279,156,993,408,36,105,162,123,276,321,76071,NA,87,87,21,45,21,15,15,9,6,81,150,75,288,177,36,15,18,1161,NA,171,18,495
195,Colombia,La Guajira,Maicao,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,France,Bourgogne-Franche-Comté,Dijon,18,9,8,1,3,3,8,3,2,2,8,2,1,1039,1102,210,716,508,78,33,370,127,9,16,112,40,95,NA,34339,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,18,NA,63,10,NA,5,NA,NA,30,9,32
1725,Oman,Muscat Governorate,Bawshar,18,9,4,1,2,1,4,3,1,3,18,2,1,1302,751,120,848,485,78,62,313,106,9,9,54,39,96,62,20741,NA,46,26,4,20,8,6,5,2,4,10,23,18,135,49,20,7,10,610,NA,36,5,39
2628,Austria,Salzburg,Salzburg,32,20,10,2,8,4,14,4,4,2,14,4,4,3614,2302,470,1728,1492,268,44,2570,250,16,32,190,62,168,266,46808,2,120,48,22,12,6,6,4,2,2,60,80,36,350,108,16,6,8,1144,NA,150,10,174
2463,United States Of America,Illinois,Rockford,99,27,18,NA,9,12,18,12,3,6,45,6,3,4875,2742,519,4101,2202,615,261,894,2022,39,153,93,129,219,372,68985,NA,NA,NA,21,39,39,12,30,9,NA,81,162,96,72,186,21,12,12,4497,NA,99,27,90
1691,New Zealand,Waikato,Hamilton,81,53,34,7,32,25,32,14,14,24,80,11,7,10683,7427,1069,6755,5383,827,293,3105,988,53,118,515,279,684,946,160955,7,354,51,45,30,31,21,21,7,14,111,283,139,721,446,55,18,39,3894,NA,219,124,213
705,Mexico,Quintana Roo,Playa Del Carmen,24,9,4,1,3,2,6,2,2,1,13,1,1,1289,661,106,820,435,47,21,269,128,8,7,51,39,89,84,15903,1,31,16,7,11,5,2,3,1,2,16,18,8,43,47,11,5,3,557,NA,48,4,33
1533,Canada,British Columbia,Abbotsford,64,36,16,4,12,8,32,12,8,8,56,4,4,6724,4672,348,3936,2876,200,172,908,408,28,76,204,116,304,348,71948,4,172,NA,20,64,16,12,12,8,8,64,176,76,344,280,32,12,20,1888,NA,108,36,224
2674,Germany,Hesse,Darmstadt,34,20,10,2,6,4,12,4,2,2,16,4,2,3574,2772,446,2128,1732,310,60,758,264,14,32,186,86,206,312,56006,2,136,38,24,42,12,4,6,2,2,42,66,38,212,118,16,6,6,996,NA,66,14,100
991,Bulgaria,Ruse,Rousse,9,4,3,1,1,1,3,1,NA,NA,7,1,NA,330,248,126,231,180,100,11,824,169,6,9,54,31,63,73,19060,1,30,NA,5,12,3,2,3,1,2,7,18,11,20,31,4,1,1,363,NA,25,3,17
729,Italy,Umbria,Perugia,64,44,20,5,16,10,49,8,4,4,32,8,NA,3240,2853,760,2176,1668,724,96,1812,476,16,36,376,155,392,412,104592,5,228,144,36,32,24,12,8,8,8,76,148,72,264,268,24,4,16,1696,NA,334,20,344
2237,Dominican Republic,Monseñor Nouel,Bonao,5,5,1,1,1,1,4,NA,1,3,17,1,NA,350,NA,NA,NA,NA,NA,NA,751,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,Portugal,Coimbra District,Coimbra,44,33,15,3,11,8,21,8,5,3,17,9,3,4944,3454,490,3099,2094,384,99,1059,318,27,24,332,125,345,346,117388,7,96,45,15,18,15,12,15,7,6,47,151,42,168,108,15,6,8,1617,NA,164,21,225
2803,Chile,Los Lagos Region,Osorno,51,15,3,3,6,3,12,3,3,3,24,3,NA,1857,1308,177,1248,900,114,42,615,231,18,9,99,66,129,150,40854,3,105,30,9,12,9,6,6,3,3,27,36,24,NA,75,18,9,6,1392,NA,132,12,87
1387,France,Pays De La Loire,Angers,17,10,NA,NA,3,NA,10,NA,2,2,6,1,1,1002,774,NA,575,NA,NA,NA,NA,NA,NA,NA,115,50,101,160,NA,1,40,NA,NA,NA,NA,NA,3,NA,NA,25,38,22,NA,NA,9,NA,5,NA,NA,43,8,29
1954,United States Of America,California,Sunnyvale,86,44,21,4,18,20,33,18,8,6,73,9,13,15062,12689,866,10918,8871,576,185,1412,434,48,168,219,207,429,537,103057,4,686,102,29,75,45,13,19,13,5,136,272,115,1245,464,64,20,35,1831,NA,468,36,334
1230,Chile,Antofagasta Region,Calama,13,9,1,NA,3,1,5,1,1,NA,7,1,NA,841,597,83,476,396,48,17,237,56,9,10,31,20,44,52,12769,1,37,NA,NA,NA,NA,2,3,1,1,5,12,7,NA,31,7,2,2,315,NA,34,4,NA
1528,United States Of America,Connecticut,Bridgeport,14,8,3,NA,5,4,7,3,1,4,15,1,1,NA,1477,NA,NA,1160,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,85,NA,NA,5,NA,NA,33,11,NA
579,India,Gujarat,Bhuj,3,2,2,NA,NA,NA,3,1,NA,1,13,NA,NA,327,205,43,256,128,13,10,450,106,3,5,30,38,57,34,11576,NA,6,4,NA,5,3,1,3,1,NA,2,10,4,36,15,2,2,4,535,NA,14,1,9
1336,Argentina,Entre Rios,Concordia,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,93,75,105,66,46,4,1,28,21,NA,1,3,4,9,9,812,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,NA,NA,NA,71,NA,1,NA,2
1041,Spain,La Rioja,Logroño,42,20,6,NA,4,4,14,2,2,2,16,4,2,1926,1368,260,1478,936,240,90,746,172,12,22,140,66,188,190,49770,2,70,38,8,18,16,8,6,4,4,24,48,22,100,92,14,4,8,954,NA,94,10,132
1631,Netherlands,Haarlem,Haarlem,24,12,7,1,3,3,7,4,2,1,22,3,1,1244,876,149,817,622,106,29,NA,NA,NA,NA,89,NA,113,NA,30730,2,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,28,NA,71,NA,NA,NA,NA,NA,NA,NA,NA
2654,Argentina,La Rioja Province,Ciudad De La Rioja,9,12,4,NA,3,1,2,2,NA,NA,5,2,NA,323,223,39,343,155,23,11,245,42,2,3,54,46,66,91,4176,NA,NA,NA,2,4,NA,1,3,2,2,3,15,12,4,5,7,1,2,118,NA,9,NA,NA
2331,Saudi Arabia,Northern Borders Province,Ar'ar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,Romania,Mureș,Târgu Mureş,15,12,6,3,6,3,6,NA,NA,NA,15,3,NA,1380,1002,357,951,696,240,18,1206,225,15,24,72,105,165,210,50865,3,54,NA,18,18,6,6,9,3,6,12,39,24,63,54,9,3,3,1107,NA,90,12,66
1602,Spain,Andalusia,Huelva,42,27,9,3,6,3,15,3,3,3,12,3,3,2421,1923,279,1806,1482,261,78,1662,321,18,30,288,78,237,222,66033,3,93,42,12,12,9,6,12,6,6,42,72,45,132,111,24,6,9,855,NA,141,18,225
864,Ecuador,Guayas,Milagro,20,13,3,2,4,3,8,4,2,3,8,1,1,500,300,60,NA,NA,NA,15,370,NA,NA,NA,NA,NA,80,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1384,United Kingdom Of Great Britain And Northern Ireland,England,Poole,27,16,5,1,3,3,6,3,1,2,10,3,NA,4279,3559,288,3502,2193,178,25,560,82,6,16,74,54,93,106,NA,1,85,27,5,14,NA,3,7,2,1,18,45,24,167,71,9,4,6,NA,NA,41,14,117
1440,Moldova (Republic Of),Balti,Balti (Beltsy),27,24,6,3,6,3,12,NA,NA,3,18,3,NA,2856,1527,528,1458,1029,342,21,1137,453,45,18,159,123,303,372,69258,3,33,17,15,15,9,9,15,3,6,15,63,42,87,108,15,3,6,2682,NA,117,9,57
723,Finland,North Ostrobothnia,Oulu,42,27,18,3,6,9,15,6,3,6,45,9,3,3849,2991,258,2382,1887,132,72,1599,NA,NA,NA,318,138,276,342,96885,3,171,69,NA,NA,6,9,9,6,3,96,108,78,171,252,27,12,18,1398,NA,147,24,384
2371,Dominican Republic,San Cristóbal,Bajos De Haina,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,334,250,58,150,NA,99,NA,466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,66,NA,NA,NA,NA
1606,Germany,North Rhine-Westphalia,Paderborn,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA
2311,United Kingdom Of Great Britain And Northern Ireland,Scotland,Dundee,64,36,18,4,13,8,22,8,1,8,52,8,4,9784,2870,744,4734,2721,821,117,1906,501,29,68,313,196,328,318,91333,4,264,42,25,23,10,7,11,8,4,55,156,84,396,265,34,13,17,1680,NA,159,52,270
1272,United Kingdom Of Great Britain And Northern Ireland,Oxford,Oxford,63,30,15,3,15,9,15,6,3,9,39,6,3,9354,5268,765,5367,4074,465,96,1461,306,30,63,303,177,339,342,82893,6,291,84,12,30,15,6,12,6,6,60,147,105,279,222,39,12,21,1626,NA,192,48,597
1734,United States Of America,Georgia,Savannah,22,10,5,NA,4,4,7,3,1,3,16,1,4,1932,1659,228,1777,1024,114,62,330,210,16,28,42,53,99,134,38833,NA,65,21,7,12,7,3,4,4,2,20,63,23,94,97,11,5,6,415,NA,79,7,153
1951,France,Pays De La Loire,Le Mans,15,8,6,1,4,2,8,1,1,1,6,2,1,773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,France,Occitanie,Nîmes,18,9,6,1,3,3,7,3,2,2,6,2,1,1206,1009,110,641,476,75,29,681,157,8,15,103,40,151,81,31366,1,38,24,4,11,4,5,3,3,1,23,42,22,81,60,10,3,5,467,NA,36,9,28
2566,Australia,Queensland,Cairns,52,28,12,NA,16,20,20,8,8,12,52,8,4,7364,4420,544,4500,2820,468,164,1896,560,28,76,240,136,340,288,80124,4,280,68,16,44,20,12,12,4,8,72,152,92,296,300,44,12,16,1880,NA,152,76,180
1360,Italy,Emilia-Romagna,Reggio Emilia,48,24,12,3,12,6,27,6,3,3,24,6,3,2892,1905,555,1908,1500,516,72,1401,NA,NA,42,300,120,351,NA,81990,3,108,27,NA,NA,NA,12,6,3,3,63,141,54,195,219,27,3,15,NA,NA,210,18,NA
690,Canada,British Columbia,Kelowna,96,54,32,12,25,18,51,23,10,12,90,10,10,11024,8188,895,6698,5139,515,335,2134,577,52,129,384,192,515,557,94869,6,251,71,47,71,39,24,30,13,9,94,241,119,370,437,42,24,28,2165,NA,214,54,344
2659,Turkey,Tekirdağ,Tekirdağ,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,173,72,13,198,92,30,3,51,18,NA,2,8,5,8,6,2562,NA,4,NA,1,2,1,NA,NA,NA,NA,3,4,1,5,10,NA,NA,NA,35,NA,3,NA,8
2616,Puerto Rico,Caguas,Caguas,15,7,3,1,3,NA,NA,NA,NA,2,NA,1,NA,1093,840,185,982,583,175,47,347,NA,NA,12,36,42,102,108,32725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,52,16,NA,72,9,4,4,482,NA,NA,NA,NA
996,Turkey,Ordu,Ordu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2582,France,Brittany,Brest,16,10,5,1,4,3,11,3,1,2,8,2,1,862,662,NA,559,463,NA,31,378,NA,NA,17,112,NA,95,106,NA,1,36,NA,NA,NA,NA,NA,NA,NA,NA,22,47,18,NA,58,NA,NA,6,NA,NA,36,8,28
2255,Argentina,Catamarca Province,San Fernando Del Valle De Catamarca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,27,2,23,15,3,1,43,17,NA,NA,3,4,14,4,1674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
1189,Canada,Quebec,Sherbrooke,39,21,15,3,6,6,21,6,3,6,33,3,3,2094,1791,219,1482,1110,183,87,879,291,15,39,135,126,252,171,61959,NA,165,NA,15,NA,18,9,9,6,3,45,105,39,279,186,15,9,12,1650,NA,57,24,315
1853,Sweden,Uppsala County,Uppsala,34,24,18,3,9,9,14,6,3,3,33,6,3,4059,2683,278,2695,1828,206,18,886,148,30,70,276,110,306,315,69910,3,262,86,10,26,NA,3,NA,2,1,97,118,86,130,240,38,12,17,NA,NA,163,18,66
493,Mauritius,Port Louis District,Port Louis,14,8,6,2,2,2,8,2,2,2,20,2,NA,1578,1122,116,1248,610,80,46,984,218,12,18,136,80,162,150,49884,2,82,36,12,20,8,8,10,2,2,26,62,24,60,96,18,6,8,1354,NA,88,10,54
923,Greece,Crete Region,Heraklion,44,25,13,3,12,3,22,5,3,3,26,6,3,2165,1581,554,1362,1025,598,69,1420,360,31,23,271,96,309,288,85020,6,182,58,11,25,12,14,12,5,9,42,94,50,112,154,31,11,13,1480,NA,153,15,121
1226,Germany,Bavaria,Regensburg,28,18,8,2,6,4,8,4,2,2,14,4,2,3284,2564,456,1912,1392,322,50,1132,234,18,32,162,92,220,204,54554,2,120,36,20,42,8,6,4,2,4,56,84,52,178,126,20,6,8,1798,NA,112,16,NA
667,France,Auvergne-Rhône-Alpes,Clermont-Ferrand,69,30,21,3,9,6,18,6,6,3,24,6,3,3033,2508,321,2088,1689,528,69,1086,NA,15,NA,330,114,282,NA,81609,3,177,75,18,15,12,12,12,3,6,63,135,54,252,204,30,9,15,1224,NA,132,NA,87
1480,Croatia,Primorje-Gorski Kotar County,Rijeka,55,28,21,1,11,6,28,5,1,5,48,10,NA,3631,2432,746,2084,1655,606,109,2400,570,43,35,479,203,503,530,109024,5,194,78,39,47,19,20,14,6,10,46,126,51,185,234,37,5,14,3218,NA,197,20,212
13,Ecuador,Imbabura Province,Ibarra,3,4,2,1,1,1,3,1,NA,1,10,1,NA,546,363,40,386,227,44,33,654,147,5,7,73,42,123,75,29239,NA,19,12,5,10,5,4,5,1,1,5,18,12,NA,28,4,3,1,516,NA,29,5,30
279,Romania,Maramureș County,Baia Mare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,279,160,226,152,83,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,France,Nouvelle-Aquitaine,Limoges,15,8,8,1,4,2,7,2,2,1,8,2,1,919,1563,99,547,464,95,38,491,74,6,14,91,39,111,116,21767,1,26,NA,5,5,6,3,2,2,1,23,55,23,NA,54,9,3,4,NA,NA,45,9,28
714,Philippines,Cagayan Valley,Tuguegarao,1,2,2,1,1,1,5,1,1,NA,NA,1,NA,294,176,95,253,123,88,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,Turkey,Edirne,Edirne,NA,NA,3,NA,1,NA,1,NA,NA,1,3,1,NA,456,264,57,496,298,223,9,291,107,2,37,6,8,53,24,NA,NA,2,NA,1,NA,5,2,1,1,1,3,6,2,9,7,NA,NA,NA,NA,NA,10,1,4
